"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls","Circle"
"172",2019-11-18,53.4756711917718,8.24793236609691,31.0463069922006,7.10382636686312,44.1452411242328,11.4941403724935,0,9.89085962229903,48.2667941578859,50.8419671976382,33.3239764854204,7.27297565775364,0.622837347891437,NA,0.0746579634197771,1.93395294340705,2
"173",2019-11-19,52.0525964357664,7.45861348881328,39.4114621760114,7.20860322784975,46.5599213811836,16.1235776758129,0,8.68312796008157,48.6744606133253,52.5399350630662,34.3028070104852,21.4797449929358,3.75133979812344,NA,0.433022364016493,4.25766640365016,3
"174",2019-11-20,53.5928274838389,29.4526901935514,39.0248971079438,28.6035223858097,35.6564511371148,10.2999054688227,0,10.5368973869475,49.5893096915207,51.2487214644966,33.4403667231856,24.9424052866355,3.58107747093715,NA,0.167466020167503,4.05382970891625,3
"175",2019-11-21,55.0192169208987,44.7177980515899,31.1717149999339,43.9762125312069,32.1966319110328,10.359081520095,0,4.07268799364372,49.5102087266753,51.7238850312177,33.4505304822944,24.1099817574344,3.83943142597647,NA,0.5084876429923,4.34887096497994,3
"176",2019-11-22,49.078047573734,41.4054192224049,32.4271200673025,38.7181285003298,33.7619859598864,10.2481139522739,0,0.479528249213976,49.2933434675404,49.7285238510249,36.2245513798484,25.1673566211688,4.55153052541773,NA,0.176004383314248,3.83103027875706,3
"177",2019-11-23,42.3222959842461,41.0134236297319,33.2266499538147,33.5662849491193,34.7277372826414,9.55037438053993,0,0.559868412615415,48.7108145770655,49.888042390334,34.0268912840215,26.2912243229288,4.49670751334277,NA,0.114268334579869,3.86601374379008,3
"178",2019-11-24,40.1712300844945,40.1950396049777,32.3020518024525,29.7133868990067,36.6204172300794,10.5701885999557,0,0.774383198521027,49.8920059995558,52.1837124274562,36.2830490113268,30.1865172138225,11.3645970524233,NA,0.141215481479073,3.69228669347233,3
"179",2019-11-25,39.1587991978362,38.6900508119335,31.5061649799629,27.3153003040517,34.0642898662518,9.54503139968698,0,1.7277175849156,49.4167047344567,52.5909789968718,34.6987663501706,31.0018665462495,10.8231127640659,NA,0.883678061526324,2.93281928422865,2
"180",2019-11-26,36.8473716884171,43.4278044642251,32.4290282657626,26.9110669884761,35.9013083110217,12.7799336542179,0,1.08113579032634,50.4247518383429,57.0495345779786,34.9583209985978,34.2150541746627,12.3227743405382,NA,1.15739145055898,3.88946575991793,3
"181",2019-11-27,51.1275126287162,49.3568762911451,33.9201392418335,27.1660727999285,37.9824156932035,13.5373153295368,0,0.324498103657394,48.5258328307702,52.4078330795056,33.2523896298119,33.4476174421373,12.7493909348328,NA,0.763527210436531,3.27726759768399,3
"182",2019-11-28,40.3757937894966,50.6027053530884,32.3389269419973,25.0571622386597,36.9170085126137,12.9981976403398,0,1.18011106569382,50.6417823241549,50.7910640996278,30.2207964987748,34.6283270597405,8.46186836015272,NA,0.59023466120995,3.68755121300797,3
"183",2019-11-29,39.9885745121136,60.6064160094209,32.1155826674704,24.5536341960009,34.3234211855614,10.8552081169292,0,0.284529634797109,49.3493260987423,50.5909822787625,27.9986516454935,36.5672013748114,3.81004131227972,NA,0.403510354813741,4.26530297218614,3
"184",2019-11-30,37.3617154803637,55.0171506399223,30.8502912477101,28.4023245933165,31.5235461112967,13.5035314510419,0,0.314420184414296,49.9596006457516,51.1629931616461,24.0596088268857,31.1997084748474,6.95978515690645,NA,0.103864027807684,3.9462439737085,3
"185",2019-12-01,38.2213579493831,55.0772508965801,28.806935056029,27.4438169457222,28.145494297373,13.3269036475181,0,1.14233631019096,49.2808873102653,55.6952563186282,23.1734869530547,27.7782813811418,9.17334660031153,NA,0.156636006893571,3.64023101130137,3
"186",2019-12-02,35.1373069141756,53.4775184315468,28.7087658360338,22.0705903785467,24.1359323039228,13.9042872228617,0,1.35232042318871,50.0175245664394,65.2268971754126,22.1729723724336,24.0688290231189,7.28977997956752,NA,0.805168320468471,4.53677624797095,3
"187",2019-12-03,34.0733434748932,51.7999321180003,32.099464854521,21.3479928491004,25.8994004541425,13.8128137771272,0,5.60090529456429,49.6941982887116,67.7306072403693,23.7880304506192,32.5862113125913,11.7888560734362,NA,0.118052151905539,3.31507300235789,3
"188",2019-12-04,37.0963114764677,54.4232212721539,31.9795382760664,23.0538415266317,30.9953032788811,14.8825863208999,0,0.267111953686221,50.1117232370432,68.8282879465621,22.7645730301436,32.4261103270733,10.6671395529478,NA,0.574607803030312,4.28097565814279,3
"189",2019-12-05,43.9273612082747,47.5749665987064,27.0256420208337,19.9719929080991,25.1881667697684,10.1263985645725,0,0.372303508625697,49.2880344385302,69.7382094343912,19.3513795133049,25.101061175319,11.2843507575966,NA,0.241997471124564,9.6513267532367,5
"190",2019-12-06,48.2152295983252,45.9473972180922,19.9101291483651,15.7490611811072,24.8675198052247,11.2605282210066,0,0.135419276220359,49.361201279783,71.0262354778319,14.6633917529624,26.5754821000138,10.7990389634547,NA,1.11708930281576,11.9969620752474,5
"191",2019-12-07,49.1720047103591,46.9455811875568,16.4833760857798,22.3003567122169,25.5153588523126,15.1460430787803,0,0.0695961353077273,49.4704435912999,70.0950729956838,17.2706264710341,26.5397579509417,12.5724701185036,NA,1.75425767125327,12.2277909712059,5
"192",2019-12-08,49.0032326591613,46.0456249252002,16.4087367490548,27.041037123068,27.0040080255376,17.8278507695162,0,0.16051897667581,51.8923978611073,69.9257972996483,20.4862938819138,28.6996377309554,14.5240705143127,NA,1.53733991099188,12.0561498474652,5
"193",2019-12-09,49.2699850776292,46.2842936408029,18.0959697237482,30.5146328196971,25.9818608397034,20.7536097249668,0,2.95659706194009,64.10572709488,71.9359285898197,27.4974312991981,26.7896882148287,19.5145982484269,NA,2.75641520766322,12.2375370966822,5
"194",2019-12-10,47.4021343038903,43.8412084923652,21.2841249961176,31.0119974888516,16.3791674567335,14.1444479261677,0,0.733885676929651,69.14826586891,67.2231505204727,21.631305915737,15.4142336893693,15.3948203700295,NA,0.50303615757785,10.2671099352974,5
"195",2019-12-11,39.1655645596069,46.2920834931115,23.9323875406544,28.486278779407,10.8500861001645,7.99648041119024,0,7.48850635209019,63.4528261804792,60.2475294616936,10.6602615421036,13.2643898400367,15.4111025094184,NA,5.7235478727697,4.5215638538112,3
"196",2019-12-12,28.9805080716148,50.978810975454,21.723966082421,22.8494664486433,14.3500534965559,9.26476044824314,0,13.9780212496177,64.2284541769345,60.7044300698412,14.738309669045,16.9772964684495,17.1712056662699,NA,3.72707414477062,0.379113774294443,1
"197",2019-12-13,35.306082229454,52.3133864904619,21.3230877851044,18.4180424613861,12.3682420171304,14.3708876367016,0,17.2270444582658,62.7925594184562,58.4103605938674,15.3400219290439,15.2067720613606,17.3656521156145,NA,4.82475129294887,1.44532869606931,2
"198",2019-12-14,36.8505956413992,53.3320993415987,19.9595090412874,30.8293072087412,15.4405640805382,14.2529796300706,0,17.9873771960107,60.5817979254485,59.2166232618968,13.9049836865819,19.3972948923667,17.4714570547231,NA,5.02276755428321,1.64109324184154,2
"199",2019-12-15,34.1607654398798,52.9596354388707,23.3758137277028,27.5030385803994,20.1471346449532,15.40078143866,0,17.2376686927387,60.206228899346,60.8802382237818,19.352473351762,21.8874156438574,17.0090873124097,NA,4.54511307118041,1.14002091815003,2
"200",2019-12-16,33.6625176915428,53.0418533375119,23.2802892713516,28.8572500001848,20.2623112662134,27.1430838646438,0,17.608689852258,60.0410052330668,61.9685351615657,20.2373607524371,25.1068324137393,19.4196882411574,NA,5.20506465449395,1.78881160808988,2
"201",2019-12-17,36.7898109944942,51.4333406803163,23.9396868447135,36.278091060474,21.3851173006256,32.558158153074,0,18.3465305679902,59.5403267207184,60.2242257499285,14.8625361849689,26.6129149612163,19.7739937047355,NA,6.71084800071594,3.23704607318635,3
"202",2019-12-18,33.5747323519394,53.3868741167095,27.3543325365135,33.379241653187,20.3575753468352,35.5210481919696,0,20.6099827340062,66.7392099768396,60.6411048750992,12.0145142740026,22.8023351975236,16.6744139213845,NA,4.3603094718502,0.997280976930959,2
"203",2019-12-19,33.3196101415469,52.1169155257165,22.6975078981857,30.8540290550785,18.0307460227677,30.4377439873589,0,13.2804767743482,65.9703132526125,62.0352335956281,1.54498957716935,28.3967036891023,10.9984591760351,NA,5.80707513008336,2.31519097440356,2
"204",2019-12-20,32.7861732573312,52.3922874960235,25.4356565590193,24.4703991139676,19.6127669923681,32.2312036310545,0,12.9083791720958,65.0418036059828,63.1301919598109,0.730273949677028,24.3441037630176,9.67455044328031,NA,5.25453250944048,1.84310134483812,2
"205",2019-12-21,36.5736384572883,50.8669140499719,23.0588256841625,7.05356776933361,20.4441143368586,31.8028269547632,0,9.33261182289746,68.0182559332353,68.0547485242155,0.839248852752823,22.660542375862,8.30684332846307,NA,6.46592542042491,3.01445477161465,2
"206",2019-12-22,35.0306935467931,51.8191701321856,23.3599787010062,11.6831967570548,24.4301890026067,33.491773752997,0,8.22706943225203,67.6906321569701,67.6950156998737,1.24323433783044,27.8914021477419,9.65056605736934,NA,5.04265030813892,1.53215856019966,2
"207",2019-12-23,37.0086916247754,51.6316061026691,20.3737723127649,10.9543358157529,24.7257244689489,32.8576299377325,0,7.86598769896776,64.7329926919951,62.9930541977752,1.18347374192484,21.6308596449204,7.31188724888555,NA,5.86432071614051,2.3866653069937,2
"208",2019-12-24,35.4390521316295,53.0206442107795,21.8087368295543,12.414808579847,24.3507606012807,34.3450751532552,0,8.76082080914751,60.4683551864081,63.9007343079129,0.526646792573339,21.2509681830266,8.02798018515589,NA,5.0134895415499,1.5134517514068,2
"209",2019-12-25,35.2577563118626,52.0410287363897,22.3286703396501,11.8419168531062,26.2824847051851,33.6971745331115,0,8.73536107773153,57.6196828968128,60.2032391653018,1.36826743588642,20.4092815501034,5.38828592498375,NA,5.22031771162298,1.81545493165565,2
"210",2019-12-26,35.2077900891931,52.7380165458129,21.5927100434866,10.4158125401871,26.0865328996224,33.9307852808877,0,9.14929614416913,58.9150140007631,61.5941499548102,1.40702404421053,24.8915071778541,1.15870164828882,NA,5.12827521671897,1.68565304774074,2
"211",2019-12-27,33.7706525595189,51.1111737717315,18.2449598921644,10.3878201304237,24.6466624180534,33.6456713734866,0,9.88507468885076,60.7639904337356,60.303920366375,0.713571284846001,28.5074426850864,1.16308361677347,NA,5.9202649128918,2.47072941132119,2
"212",2019-12-28,33.1334648322043,52.4991445985624,18.7727088199295,12.788001765117,25.5252056391152,35.9941148373058,0,8.69680565651838,63.5089758098857,63.1826724225219,0.977156604683767,27.7972887239377,1.61132308283467,NA,4.22341932561589,0.806294282622708,2
"213",2019-12-29,37.940637607782,50.8937788984931,15.7678648788078,11.6464959641594,24.7498201641709,35.2922290580736,0,6.21974481014753,60.8103490666297,60.6724550358356,0.380673715165259,21.269524618376,0.956053418484818,NA,5.00256521464529,1.55223666709539,2
"214",2019-12-30,34.0959792390921,50.7557143989943,17.976014878366,10.7963732154574,26.3729703758331,35.9469290889888,0,8.15575310586852,62.1113870825115,63.175786327278,1.81940877276128,20.5670248273452,2.46651780769366,NA,4.22255199374456,0.745016634824804,2
"215",2019-12-31,34.6853945024554,50.6128474520482,17.3986083073091,11.4348584852207,25.5452438508091,35.6642936976976,0,9.96887857213614,62.8039395204691,65.2803590736705,1.69853876554716,21.9093965085351,2.25949842812515,NA,4.65949581707367,1.19109335499987,2
"216",2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2020-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2020-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2020-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2020-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2020-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2020-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",2020-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2020-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",2020-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2020-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2020-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",2020-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2020-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",2020-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2020-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",2020-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2020-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",2020-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",2020-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2020-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2020-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",2020-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",2020-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",2020-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",2020-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",2020-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",2020-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",2020-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",2020-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",2020-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",2020-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2020-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2020-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",2020-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",2020-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",2020-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",2020-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",2020-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",2020-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",2020-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",2020-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",2020-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",2020-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",2020-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",2020-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",2020-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2020-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2020-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",2020-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2020-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",2020-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2020-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",2020-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2020-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",2020-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2020-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",2020-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",2020-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",2020-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",2020-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",2020-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",2020-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2020-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2020-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",2020-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2020-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2020-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",2020-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2020-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",2020-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",2020-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",2020-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2020-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2020-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",2020-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2020-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2020-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",2020-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2020-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2020-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2020-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2020-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",2020-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2020-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2020-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2020-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2020-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",2020-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2020-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2020-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",2020-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",2020-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2020-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2020-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2020-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2020-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2020-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2020-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2020-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2020-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2020-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2020-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2020-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
