"","Date","Distance_to_Bull_1","Distance_to_Bull_2","Distance_to_Bull_3","Distance_to_Bull_4","Distance_to_Bull_5","Distance_to_Bull_6","Distance_to_Bull_7","Distance_to_Bull_8","Distance_to_Bull_9","Distance_to_Bull_10","Distance_to_Bull_12","Distance_to_Bull_13","Distance_to_Bull_14","Distance_to_Bull_15","Distance_to_Zambezi_River","Distance_to_Victoria_Falls","Circle"
"172",2019-11-18,63.1930846497583,2.42070033962186,35.3532848680591,3.23798894333631,39.7430235421744,8.44733986711979,9.89085962229903,0,50.2501121688119,52.2762445868847,29.231874711473,13.9289505557662,9.95626821456845,NA,1.41738642342277,10.8002794883571,5
"173",2019-11-19,60.5701463776632,1.65050435841911,39.4693626653445,2.14966597564492,40.7169290016111,13.1393504131391,8.68312796008157,0,47.8303083409257,50.6910193314564,28.445139017329,18.2506113388683,10.678294496325,NA,0.501615231571273,10.2611489067985,5
"174",2019-11-20,64.0606436002438,19.1284447782845,40.3551655722392,18.1999995655507,30.2918792623341,9.71919595284979,10.5368973869475,0,49.0389328671599,49.7258409086741,26.4300194975271,22.443314783092,12.8846982782037,NA,1.79915566139689,11.8747766552534,5
"175",2019-11-21,59.0849922093856,41.2731599110522,31.7326530796314,40.5714873134971,30.1897670489179,8.97433499372792,4.07268799364372,0,49.3560429748125,51.2845366700251,30.7489988672456,22.8461275300521,6.81230348829485,NA,0.917796985216735,6.75771245698061,4
"176",2019-11-22,48.7862905141956,41.8849474436737,32.7547658298285,39.1958763871156,34.2304151753523,10.7229761079745,0.479528249213976,0,49.6699219738751,50.1180207262632,36.7039448821381,25.6149121887883,5.026152006815,NA,0.274195418279651,3.97467745479045,3
"177",2019-11-23,42.882089336554,40.7030712520925,33.4021848028222,33.277091499946,34.4570983060321,9.26752975623776,0.559868412615415,0,48.771708624762,49.9152388712611,33.7762372769539,26.115132160201,4.62187907373374,NA,0.504782159401407,4.16717241671308,3
"178",2019-11-24,40.9187589317334,39.9774624067021,32.7143977073723,29.5045676919715,36.4538508396975,10.514630244115,0.774383198521027,0,50.1973673479008,52.4336216885191,36.0423086510037,30.1710968258103,11.3009175862181,NA,0.398879371804196,4.28034334237648,3
"179",2019-11-25,38.7779386294237,40.275965702772,33.0974760254293,28.9504214605528,35.7569039434784,11.2627296466479,1.7277175849156,0,51.015500878525,54.2269191529491,36.3159129701115,32.7126953451618,12.5435312934281,NA,0.592035350639433,4.07432364104851,3
"180",2019-11-26,37.874420779698,42.5357890196455,32.3114223294651,26.0317121405704,35.1359771222783,12.1771333960303,1.08113579032634,0,50.2604167051408,56.7407890429442,34.1475939914632,33.5325718677821,11.622021732886,NA,0.653833645384442,4.08617377450986,3
"181",2019-11-27,51.1836326486076,49.5310147054294,34.2433241849057,27.322004720073,38.1488132811697,13.704220343211,0.324498103657394,0,48.8410357406421,52.7149572616177,33.4390159805955,33.6829210949414,12.7939964455528,NA,1.08410867512174,3.57585974131207,3
"182",2019-11-28,39.4408426459745,51.7340086596189,32.8670076369786,26.2075047000295,38.0552570265995,14.0382682041519,1.18011106569382,0,51.2200533311422,51.392211200107,31.3595945879905,35.5968256189817,9.39865801515777,NA,1.39246628244357,3.93286713960946,3
"183",2019-11-29,40.2730348662675,60.430206295442,32.1336359992027,24.3812286719431,34.1635948904529,10.7614930517506,0.284529634797109,0,49.3819436190302,50.6202324850672,27.8419018638425,36.4685255234705,3.91152089292349,NA,0.543832946350958,4.4291551410966,3
"184",2019-11-30,37.6711877172879,54.8992225720908,30.9765276809268,28.3113818934942,31.4396259076707,13.5120788971792,0.314420184414296,0,50.0858142846435,51.2908976864444,23.9402229730551,31.1630007820069,7.12252250228938,NA,0.298140754550819,4.14754895804614,3
"185",2019-12-01,38.0507664635332,56.1365673802287,29.8737487353219,28.522449883572,29.2383077587655,14.4663320324509,1.14233631019096,0,50.3176643466057,56.7044615427298,24.2540815220745,28.8567808500274,10.2157088822697,NA,0.584821741732555,4.45802393252495,3
"186",2019-12-02,33.896322246296,54.4233261430547,28.9856630111497,23.1062962880339,24.9751685895215,14.331738107241,1.35232042318871,0,50.0119401160678,64.9446188687413,22.9880457044109,24.78737977886,8.33593645037802,NA,0.288792891346309,3.98966104324939,3
"187",2019-12-03,31.0762710118243,57.198481760383,37.3506585205485,26.7970192307309,31.1151635528964,18.6828279280706,5.60090529456429,0,52.8871629781069,69.8081884540343,29.2658719963764,37.6599873824721,17.1286044146155,NA,3.62968381855848,6.12168722828809,4
"188",2019-12-04,37.0369461168287,54.2139256350536,31.7355663836419,22.8290109135582,30.7408446090638,14.6305521771699,0.267111953686221,0,49.8466917494663,68.5802815933618,22.5398005779775,32.182772695688,10.5125705708901,NA,0.393837791050059,4.0575913590264,3
"189",2019-12-05,44.291512558968,47.3329798191503,26.9772752946997,19.8757558861108,25.1682420722745,10.0899424002026,0.372303508625697,0,49.3463646825467,69.8496589269542,19.2533304292266,25.0436445803458,11.2570475688532,NA,0.393452984794039,10.0034140556615,5
"190",2019-12-06,48.079812004551,46.0127295380032,19.8969839087844,15.7573475023004,24.835507509631,11.2473501367489,0.135419276220359,0,49.3128224107273,70.957410786919,14.6848985423328,26.5395176106138,10.6974390242385,NA,1.03103081597504,11.8616034990136,5
"191",2019-12-07,49.1159307377221,47.0077936186081,16.5241891018899,22.3410644112403,25.5662138097335,15.1917233721658,0.0695961353077273,0,49.4883922140238,70.1003921452476,17.3145171608282,26.5862213474988,12.5735760244223,NA,1.75795640480896,12.1739578293392,5
"192",2019-12-08,48.8527457646055,46.1646954257135,16.4498238596612,27.0718696340977,27.0970001826011,17.9071406139796,0.16051897667581,0,51.8683584318339,69.8954810423792,20.5345264116976,28.7737731952466,14.5836904148736,NA,1.51389588751205,11.9089707317291,5
"193",2019-12-09,48.2477635420193,44.2685604550619,15.1889075977058,27.5597434832834,23.5132669857373,18.1855797370802,2.95659706194009,0,61.2812886710517,69.0367165649085,25.0546129762668,24.1951110816667,16.828657237129,NA,0.481751146141651,10.9812653637658,5
"194",2019-12-10,47.9832166089255,43.904033927877,21.8707756808197,31.7134675076494,16.7580910994344,14.425685369818,0.733885676929651,0,69.8375674153828,67.9030326442777,21.8859990187681,15.6781496403663,15.7005287134472,NA,0.254646703801096,10.8349458597665,5
"195",2019-12-11,45.8220100188172,44.2976692810661,29.8596253427679,35.5393035843885,12.0312229908862,10.5986621203216,7.48850635209019,0,69.5130767361298,66.1141131885063,12.7080572373412,12.6052439201173,11.964998660483,NA,0.681135380856808,9.70550576802384,5
"196",2019-12-12,42.7962996055319,39.7301493027952,24.7613388818177,31.2460431349986,5.75573217139816,11.1295237966778,13.9780212496177,0,67.9209069247064,63.6644970121205,5.15418996659149,4.34475853530865,4.219705977307,NA,4.14029079191606,12.8493849180364,5
"197",2019-12-13,52.4015509153456,42.3576520989702,29.8513449536416,34.9833072879641,11.0209377191262,12.0174853355694,17.2270444582658,0,72.3008562586246,67.2124514878614,11.6733160426358,12.4376097717646,5.37729443017418,NA,3.46948822592418,15.8973488583745,5
"198",2019-12-14,54.5694856684946,43.3575568481426,30.0349572771638,48.8104715658747,13.9072801440315,14.8082423368901,17.9873771960107,0,70.3739472310128,68.6264545152159,13.3883395181201,20.5571887876447,1.94524942494821,NA,4.25242161343621,16.7092470753997,5
"199",2019-12-15,51.3721052546864,41.9826581731745,28.9388091939112,44.5149198252219,9.74502526494072,8.83092215200165,17.2376686927387,0,67.8226108368155,68.3505082194739,9.97785727442898,20.5740597688954,3.80799654437092,NA,3.73299127535712,15.9114413972646,5
"200",2019-12-16,50.9248949158687,37.705196837391,14.3341988283888,45.5327309316897,6.46029110363531,11.596953836482,17.608689852258,0,62.8981296223962,64.6439232942748,2.63973547588861,15.8766658128114,1.89864725744685,NA,8.7298592758183,17.9174239536046,5
"201",2019-12-17,53.9403726723625,33.6398758539784,9.44426778761561,53.4428574112349,3.26251719449813,14.8554080960992,18.3465305679902,0,59.1145937228365,60.1168333576015,4.02771306663075,13.7028559834856,4.56089715797697,NA,13.6633415965844,20.7075803926891,5
"202",2019-12-18,52.4786617204591,33.2858677848709,15.6389302896389,52.2465872394552,0.589910780574955,15.6863189261475,20.6099827340062,0,65.146663619967,59.2961868673745,9.73677580210927,17.1411008735992,5.49792623664304,NA,13.398082865683,20.6768516846529,5
"203",2019-12-19,46.5752094427048,41.9310969320133,18.8091578008164,43.7734480499554,6.94005369848373,20.8203810304276,13.2804767743482,0,69.6646821364722,65.6060456469238,11.7410739151524,30.2145830952027,2.50907803038765,NA,4.66305279138268,13.8266342077201,5
"204",2019-12-20,45.4413860366882,46.0832153230796,30.0876948359594,37.3688600273866,13.4906233312249,28.7551765763571,12.9083791720958,0,72.771370933764,70.5002237500776,12.1792363205145,28.9063736716606,8.54396026044801,NA,0.0947082635364013,11.5966592813925,5
"205",2019-12-21,43.75008880869,50.1582259777904,29.7332053526169,14.6114166497731,19.5430067273051,34.3011382330286,9.33261182289746,0,76.314043135115,76.322910820148,8.57891260276663,29.7415025209382,1.35472506325958,NA,0.453963335056154,6.99021624456582,4
"206",2019-12-22,41.8951943847845,50.4762256482228,25.6181220339168,8.63284052737707,22.9532232043701,35.3144252575728,8.22706943225203,0,74.5065035226149,74.6001173969693,6.98890066158616,35.1643025852769,8.56301998712526,NA,0.433376231893496,6.09558682660846,4
"207",2019-12-23,42.8960869445414,51.2657906133142,23.6755565284123,8.68407639428883,24.4632272134789,35.5999478460542,7.86598769896776,0,71.6108798560817,69.9315922704708,7.31481684409421,27.6579926252993,6.05152043431021,NA,0.731762364043596,5.46771833991536,4
"208",2019-12-24,42.4002671588455,52.0593298451969,25.0933177570711,9.68108387236683,23.3641420894757,37.1427436213716,8.76082080914751,0,67.959394217386,71.2780847721087,8.9099020478388,22.8728544900791,7.78870640809008,NA,0.344804890382943,6.26646232034708,4
"209",2019-12-25,42.4760081145829,50.5604977319772,24.1441561713722,8.77817388000177,23.910230635352,35.9081458132471,8.73536107773153,0,64.871620317982,67.4375924855261,7.36724694203363,20.1937797998097,3.74398816920387,NA,0.561748368634609,6.2267281265207,4
"210",2019-12-26,42.6573014665551,51.3813197657536,23.6175568322101,8.95515298458093,23.6703664880171,36.5642274694827,9.14929614416913,0,66.4655569036656,69.2621788817602,7.8081616975621,26.4020452741594,8.19381129290967,NA,0.219094618451265,6.11480900334879,4
"211",2019-12-27,41.6525101104204,50.1043568212947,21.5207850831506,13.2306973936665,23.8499198996344,36.8365353651027,9.88507468885076,0,69.0268970747165,68.7367338531703,9.87745163390582,28.2774359575686,8.78133006818751,NA,0.207013459589671,6.94252509232112,4
"212",2019-12-28,40.9048043029435,49.8668536706138,20.1765506557582,13.3755453862106,23.8245812156285,36.9322934971849,8.69680565651838,0,69.5936805181563,69.602829949917,8.3187603399538,27.5042160078615,7.77408438469561,NA,0.930195999194277,5.90917809732572,4
"213",2019-12-29,43.422295003512,48.7152274040997,16.6252148066395,11.1855363250315,22.4834533032403,35.7718612460314,6.21974481014753,0,65.2001409548908,65.4349213672453,6.25737007504188,22.4918984589399,5.43973573694167,NA,2.42711960424357,4.32779596087956,3
"214",2019-12-30,42.2101000632669,43.8789274186701,14.3933202191546,8.06389313374634,18.7509539871069,31.9275289328835,8.15575310586852,0,63.4758331447396,65.0780297236247,6.83459622746829,17.5297629041654,5.82049258782875,NA,5.9928162629088,7.11695368096218,4
"215",2019-12-31,44.5681974471838,44.291642443074,16.839628743837,12.0001697865278,17.8048706876343,33.5585650945135,9.96887857213614,0,67.0991901986013,69.9426728612624,8.95095731899975,22.5279840327195,8.2181024361832,NA,3.02234101955738,8.57099447797675,5
"216",2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2020-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2020-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2020-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2020-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2020-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2020-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2020-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",2020-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",2020-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2020-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",2020-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2020-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2020-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",2020-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2020-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",2020-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2020-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",2020-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2020-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",2020-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",2020-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2020-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2020-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",2020-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",2020-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",2020-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",2020-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",2020-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",2020-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",2020-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",2020-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",2020-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",2020-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",2020-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",2020-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",2020-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2020-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2020-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",2020-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",2020-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",2020-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",2020-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",2020-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",2020-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",2020-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",2020-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",2020-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",2020-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",2020-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",2020-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",2020-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2020-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2020-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",2020-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2020-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",2020-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2020-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",2020-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2020-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",2020-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2020-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",2020-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",2020-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",2020-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",2020-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",2020-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",2020-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2020-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2020-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",2020-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2020-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2020-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",2020-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2020-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",2020-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",2020-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",2020-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2020-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2020-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",2020-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2020-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2020-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",2020-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2020-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2020-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2020-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2020-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2020-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",2020-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2020-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2020-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2020-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2020-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",2020-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2020-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2020-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",2020-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",2020-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2020-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2020-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2020-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2020-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2020-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2020-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2020-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2020-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2020-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2020-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2020-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
